timestamp,hour,day_of_year,temperature,humidity,cloud_cover,wind_speed,irradiance,solar_output
2024-07-12 10:00:00,10,194,36.8,51.29,0.69,4.34,350.51,150.008
2024-07-12 11:00:00,11,194,34.62,42.67,0.547,4.47,504.07,218.442
2024-07-12 12:00:00,12,194,37.98,47.44,0.539,6.18,584.06,248.6
2024-07-12 13:00:00,13,194,36.24,48.54,0.307,3.66,728.98,313.954
2024-07-12 14:00:00,14,194,37.05,48.63,0.452,3.52,595.64,256.659
2024-07-12 15:00:00,15,194,34.28,52.66,0.679,5.09,348.89,151.79
2024-07-12 16:00:00,16,194,33.85,59.2,0.585,4.48,272.23,119.271
2024-07-12 17:00:00,17,194,33.8,64.53,0.777,6.91,159.12,72.044
2024-07-12 18:00:00,18,194,32.87,73.88,0.809,5.18,28.98,12.841
2024-07-12 19:00:00,19,194,32.59,73.91,0.541,5.04,15.86,0.0
2024-07-12 20:00:00,20,194,29.23,72.54,0.189,5.37,0.0,0.0
2024-07-12 21:00:00,21,194,28.7,70.84,0.43,5.75,19.69,0.0
2024-07-12 22:00:00,22,194,29.49,72.58,0.575,6.14,11.05,0.0
2024-07-12 23:00:00,23,194,29.35,78.68,0.425,5.44,0.0,0.0
2024-07-13 00:00:00,0,195,33.32,57.53,0.366,4.0,14.58,0.0
2024-07-13 01:00:00,1,195,32.98,71.8,0.613,5.85,17.83,0.0
2024-07-13 02:00:00,2,195,29.47,76.29,1.0,6.3,0.0,0.0
2024-07-13 03:00:00,3,195,33.53,68.61,0.49,4.31,0.0,0.0
2024-07-13 04:00:00,4,195,32.89,74.96,0.597,5.09,31.35,0.0
2024-07-13 05:00:00,5,195,28.52,71.08,0.309,5.37,2.95,0.0
2024-07-13 06:00:00,6,195,29.42,74.82,0.871,4.37,16.7,0.0
2024-07-13 07:00:00,7,195,29.26,75.88,0.79,6.67,40.73,18.722
2024-07-13 08:00:00,8,195,33.13,61.44,0.775,6.07,134.23,57.242
2024-07-13 09:00:00,9,195,34.65,56.31,0.897,5.22,183.43,79.276
2024-07-13 10:00:00,10,195,35.75,50.59,0.504,4.47,410.83,177.875
2024-07-13 11:00:00,11,195,33.47,46.43,0.531,4.62,524.46,230.229
2024-07-13 12:00:00,12,195,34.77,62.14,0.974,5.73,257.04,112.032
2024-07-13 13:00:00,13,195,37.31,60.59,0.737,3.9,438.31,189.885
2024-07-13 14:00:00,14,195,37.44,36.05,0.109,2.82,799.02,341.786
2024-07-13 15:00:00,15,195,32.7,45.06,0.698,5.05,344.45,150.036
2024-07-13 16:00:00,16,195,32.7,47.34,0.47,3.45,314.39,139.762
2024-07-13 17:00:00,17,195,34.8,62.16,0.795,4.41,83.27,34.357
2024-07-13 18:00:00,18,195,29.91,71.52,0.687,6.5,73.95,32.036
2024-07-13 19:00:00,19,195,30.94,62.99,0.215,4.23,0.0,0.0
2024-07-13 20:00:00,20,195,28.99,66.84,0.657,6.35,19.12,0.0
2024-07-13 21:00:00,21,195,32.21,81.81,0.644,5.56,13.48,0.0
2024-07-13 22:00:00,22,195,27.94,76.86,0.678,4.76,0.0,0.0
2024-07-13 23:00:00,23,195,30.51,83.28,0.724,6.24,22.88,0.0
2024-07-14 00:00:00,0,196,32.39,69.55,0.928,6.05,0.0,0.0
2024-07-14 01:00:00,1,196,31.89,80.16,0.69,5.3,0.0,0.0
2024-07-14 02:00:00,2,196,30.28,71.33,0.604,3.78,9.16,0.0
2024-07-14 03:00:00,3,196,29.93,75.06,0.851,4.74,0.48,0.0
2024-07-14 04:00:00,4,196,30.63,80.12,1.0,4.62,0.0,0.0
2024-07-14 05:00:00,5,196,29.04,72.5,0.8,4.26,0.0,0.0
2024-07-14 06:00:00,6,196,30.83,72.16,0.644,6.28,11.54,0.0
2024-07-14 07:00:00,7,196,31.64,75.34,0.694,6.11,47.0,20.518
2024-07-14 08:00:00,8,196,32.65,53.72,0.655,4.3,135.69,60.465
2024-07-14 09:00:00,9,196,36.13,64.32,0.603,4.23,295.42,129.161
2024-07-14 10:00:00,10,196,34.13,62.13,1.0,5.97,184.9,83.785
2024-07-14 11:00:00,11,196,33.97,45.03,0.434,4.08,612.44,266.883
2024-07-14 12:00:00,12,196,36.14,56.95,0.853,5.8,360.75,156.281
2024-07-14 13:00:00,13,196,37.11,48.45,0.571,4.08,549.12,234.332
2024-07-14 14:00:00,14,196,36.36,39.96,0.273,3.9,733.9,315.204
2024-07-14 15:00:00,15,196,35.51,47.45,0.557,6.14,408.44,178.456
2024-07-14 16:00:00,16,196,32.94,61.84,0.478,4.57,283.93,126.623
2024-07-14 17:00:00,17,196,31.8,57.55,0.726,6.44,88.68,40.802
2024-07-14 18:00:00,18,196,31.03,68.13,0.619,5.14,43.86,18.605
2024-07-14 19:00:00,19,196,30.13,60.42,0.374,4.21,0.0,0.0
2024-07-14 20:00:00,20,196,32.63,80.88,0.922,5.84,0.0,0.0
2024-07-14 21:00:00,21,196,31.37,76.28,0.838,6.32,16.8,0.0
2024-07-14 22:00:00,22,196,30.18,72.7,0.948,7.36,0.0,0.0
2024-07-14 23:00:00,23,196,32.62,68.67,0.651,3.72,0.0,0.0
2024-07-15 00:00:00,0,197,31.66,72.05,0.591,5.03,0.0,0.0
2024-07-15 01:00:00,1,197,28.95,76.51,0.754,5.9,0.0,0.0
2024-07-15 02:00:00,2,197,26.13,59.76,0.472,4.39,3.79,0.0
2024-07-15 03:00:00,3,197,29.0,69.03,0.628,5.28,0.0,0.0
2024-07-15 04:00:00,4,197,31.88,72.02,0.561,3.56,9.21,0.0
2024-07-15 05:00:00,5,197,32.33,71.61,0.278,3.54,0.0,0.0
2024-07-15 06:00:00,6,197,28.5,76.74,0.627,4.7,0.0,0.0
2024-07-15 07:00:00,7,197,32.76,64.51,0.502,4.47,48.58,21.566
2024-07-15 08:00:00,8,197,34.22,66.35,0.546,5.41,184.59,79.817
2024-07-15 09:00:00,9,197,36.73,56.79,0.679,6.41,272.1,117.935
2024-07-15 10:00:00,10,197,37.17,42.14,0.879,4.38,255.26,108.992
2024-07-15 11:00:00,11,197,38.56,52.36,0.413,4.38,621.11,266.562
2024-07-15 12:00:00,12,197,37.67,48.01,0.525,4.51,575.76,247.537
2024-07-15 13:00:00,13,197,37.62,44.77,0.431,5.97,650.01,280.13
2024-07-15 14:00:00,14,197,36.03,45.28,0.417,5.16,613.11,266.331
2024-07-15 15:00:00,15,197,36.98,51.05,0.469,6.04,472.79,204.853
2024-07-15 16:00:00,16,197,32.64,55.94,0.556,4.9,307.94,134.398
2024-07-15 17:00:00,17,197,33.08,63.55,0.728,5.7,148.85,64.293
2024-07-15 18:00:00,18,197,32.58,66.87,0.67,6.24,32.72,15.982
2024-07-15 19:00:00,19,197,33.1,67.72,0.367,3.03,0.0,0.0
2024-07-15 20:00:00,20,197,30.27,73.28,0.884,6.99,0.0,0.0
2024-07-15 21:00:00,21,197,32.44,70.43,0.807,5.45,3.13,0.0
2024-07-15 22:00:00,22,197,30.69,69.37,0.401,5.89,0.0,0.0
2024-07-15 23:00:00,23,197,32.47,82.27,0.869,4.2,0.0,0.0
2024-07-16 00:00:00,0,198,29.79,69.45,0.672,3.96,0.0,0.0
2024-07-16 01:00:00,1,198,32.08,68.2,0.565,3.64,0.0,0.0
2024-07-16 02:00:00,2,198,30.85,65.09,0.679,3.86,8.79,0.0
2024-07-16 03:00:00,3,198,29.22,65.3,0.594,3.89,22.8,0.0
2024-07-16 04:00:00,4,198,30.76,68.0,0.72,4.8,17.51,0.0
2024-07-16 05:00:00,5,198,32.98,77.69,0.641,4.0,0.0,0.0
2024-07-16 06:00:00,6,198,29.47,61.83,0.526,3.75,0.0,0.0
2024-07-16 07:00:00,7,198,29.55,62.12,0.154,3.74,38.04,17.096
2024-07-16 08:00:00,8,198,33.89,63.42,0.716,5.67,146.39,63.957
2024-07-16 09:00:00,9,198,32.13,58.16,0.518,3.43,315.07,137.403
2024-07-16 10:00:00,10,198,38.1,61.42,0.771,5.65,328.46,140.833
2024-07-16 11:00:00,11,198,38.85,50.87,0.706,5.51,423.29,179.616
2024-07-16 12:00:00,12,198,38.5,51.35,0.523,4.27,579.27,248.509
2024-07-16 13:00:00,13,198,36.93,59.46,0.825,4.63,341.19,146.498
2024-07-16 14:00:00,14,198,39.03,56.53,0.645,5.51,458.95,195.783
2024-07-16 15:00:00,15,198,37.77,49.52,0.636,5.93,409.24,176.693
2024-07-16 16:00:00,16,198,33.85,46.32,0.569,4.28,305.92,134.65
2024-07-16 17:00:00,17,198,35.45,69.21,0.97,5.96,74.29,32.288
2024-07-16 18:00:00,18,198,30.41,66.49,0.443,3.4,58.81,25.213
2024-07-16 19:00:00,19,198,30.7,60.81,0.529,5.67,10.98,0.0
2024-07-16 20:00:00,20,198,28.3,66.86,0.328,4.81,19.04,0.0
2024-07-16 21:00:00,21,198,31.21,62.33,0.76,5.18,0.0,0.0
2024-07-16 22:00:00,22,198,30.55,77.16,0.472,5.0,6.53,0.0
2024-07-16 23:00:00,23,198,30.32,72.32,0.496,6.11,0.0,0.0
2024-07-17 00:00:00,0,199,30.75,65.64,0.486,4.9,0.0,0.0
2024-07-17 01:00:00,1,199,30.13,72.91,0.614,4.82,10.53,0.0
2024-07-17 02:00:00,2,199,31.06,67.75,0.325,4.17,18.72,0.0
2024-07-17 03:00:00,3,199,32.92,64.54,0.106,2.81,0.06,0.0
2024-07-17 04:00:00,4,199,29.41,74.36,0.701,6.48,0.0,0.0
2024-07-17 05:00:00,5,199,32.29,67.43,0.135,3.99,5.25,0.0
2024-07-17 06:00:00,6,199,31.32,69.42,0.788,5.15,17.33,0.0
2024-07-17 07:00:00,7,199,32.34,74.95,0.943,7.17,33.65,14.489
2024-07-17 08:00:00,8,199,33.25,70.64,0.564,5.06,166.09,72.477
2024-07-17 09:00:00,9,199,33.58,60.74,0.886,4.65,181.68,77.891
2024-07-17 10:00:00,10,199,36.43,53.27,0.595,5.57,411.48,177.033
2024-07-17 11:00:00,11,199,37.32,50.96,0.952,7.28,235.2,101.501
2024-07-17 12:00:00,12,199,35.75,55.99,0.5,5.73,609.99,262.772
2024-07-17 13:00:00,13,199,34.94,38.23,0.08,3.34,885.79,381.194
2024-07-17 14:00:00,14,199,36.67,42.26,0.582,5.88,510.78,218.887
2024-07-17 15:00:00,15,199,36.89,65.13,0.976,5.88,205.94,90.363
2024-07-17 16:00:00,16,199,36.16,53.77,0.718,5.01,236.69,104.67
2024-07-17 17:00:00,17,199,35.1,63.58,0.487,4.88,174.57,76.149
2024-07-17 18:00:00,18,199,32.34,75.33,0.672,3.91,51.45,22.347
2024-07-17 19:00:00,19,199,30.6,86.41,0.814,4.83,4.11,0.0
2024-07-17 20:00:00,20,199,31.0,72.74,0.581,5.19,3.87,0.0
2024-07-17 21:00:00,21,199,29.13,80.24,1.0,4.85,5.02,0.0
2024-07-17 22:00:00,22,199,29.97,59.59,0.486,4.45,6.13,0.0
2024-07-17 23:00:00,23,199,30.92,74.13,0.821,6.53,17.54,0.0
2024-07-18 00:00:00,0,200,30.6,71.78,0.768,6.6,0.0,0.0
2024-07-18 01:00:00,1,200,31.14,68.01,0.446,3.66,0.0,0.0
2024-07-18 02:00:00,2,200,28.94,67.53,0.506,6.1,0.0,0.0
2024-07-18 03:00:00,3,200,29.27,80.41,0.824,5.46,6.01,0.0
2024-07-18 04:00:00,4,200,32.16,69.84,0.632,4.04,0.0,0.0
2024-07-18 05:00:00,5,200,29.75,75.86,0.674,5.94,2.14,0.0
2024-07-18 06:00:00,6,200,29.99,64.22,0.24,2.86,0.0,0.0
2024-07-18 07:00:00,7,200,31.93,68.51,0.744,6.06,18.14,8.651
2024-07-18 08:00:00,8,200,31.9,60.13,0.663,5.75,133.58,58.341
2024-07-18 09:00:00,9,200,36.31,57.66,0.586,5.38,286.93,123.744
2024-07-18 10:00:00,10,200,33.87,60.61,0.679,6.18,363.02,158.038
2024-07-18 11:00:00,11,200,36.55,43.45,0.51,5.74,530.28,229.593
2024-07-18 12:00:00,12,200,35.83,44.84,0.47,4.5,624.39,270.132
2024-07-18 13:00:00,13,200,37.18,48.57,0.547,4.92,572.91,246.291
2024-07-18 14:00:00,14,200,35.8,46.76,0.498,4.5,541.94,233.016
2024-07-18 15:00:00,15,200,35.72,51.37,1.0,6.34,185.45,80.178
2024-07-18 16:00:00,16,200,36.48,63.19,0.8,5.57,184.21,77.867
2024-07-18 17:00:00,17,200,32.26,50.64,0.387,3.86,184.3,80.061
2024-07-18 18:00:00,18,200,30.74,69.27,1.0,5.77,33.1,13.669
2024-07-18 19:00:00,19,200,30.53,63.57,0.505,4.96,0.0,0.0
2024-07-18 20:00:00,20,200,33.21,71.32,0.606,5.92,0.0,0.0
2024-07-18 21:00:00,21,200,30.87,71.13,0.797,4.4,1.04,0.0
2024-07-18 22:00:00,22,200,32.85,56.15,0.166,4.1,3.66,0.0
2024-07-18 23:00:00,23,200,30.73,72.85,0.548,6.18,4.23,0.0
2024-07-19 00:00:00,0,201,32.78,69.33,0.473,4.41,0.0,0.0
2024-07-19 01:00:00,1,201,31.61,76.68,0.645,3.82,0.0,0.0
2024-07-19 02:00:00,2,201,31.83,69.97,0.681,6.25,0.0,0.0
2024-07-19 03:00:00,3,201,28.85,71.33,0.582,4.09,23.2,0.0
2024-07-19 04:00:00,4,201,28.62,75.45,0.572,5.52,11.54,0.0
2024-07-19 05:00:00,5,201,32.6,70.11,0.834,5.47,4.39,0.0
2024-07-19 06:00:00,6,201,32.59,70.01,0.666,6.49,0.0,0.0
2024-07-19 07:00:00,7,201,35.41,73.87,0.609,5.84,28.38,11.889
2024-07-19 08:00:00,8,201,31.07,63.17,0.632,5.99,145.55,64.655
2024-07-19 09:00:00,9,201,35.38,64.03,1.0,6.3,112.63,48.491
2024-07-19 10:00:00,10,201,34.22,52.72,0.637,4.01,395.06,171.509
2024-07-19 11:00:00,11,201,35.43,52.74,0.486,3.72,542.46,235.505
2024-07-19 12:00:00,12,201,36.19,38.68,0.179,2.58,810.91,348.736
2024-07-19 13:00:00,13,201,37.52,41.12,0.284,4.6,799.14,343.76
2024-07-19 14:00:00,14,201,35.55,46.75,0.497,5.31,546.69,236.922
2024-07-19 15:00:00,15,201,35.81,43.6,0.576,4.06,394.78,168.26
2024-07-19 16:00:00,16,201,35.9,56.84,0.477,5.77,338.02,144.161
2024-07-19 17:00:00,17,201,34.99,59.86,0.677,4.75,116.94,51.252
2024-07-19 18:00:00,18,201,32.82,59.91,0.474,3.84,33.85,14.7
2024-07-19 19:00:00,19,201,31.68,59.23,0.398,5.25,12.03,0.0
2024-07-19 20:00:00,20,201,30.79,66.99,0.734,5.72,32.16,0.0
2024-07-19 21:00:00,21,201,30.15,66.67,0.901,4.85,15.36,0.0
2024-07-19 22:00:00,22,201,31.81,61.99,0.356,5.39,10.9,0.0
2024-07-19 23:00:00,23,201,29.42,70.89,0.653,3.95,20.92,0.0
2024-07-20 00:00:00,0,202,31.17,68.9,0.18,3.02,0.0,0.0
2024-07-20 01:00:00,1,202,29.38,65.79,0.274,4.99,0.0,0.0
2024-07-20 02:00:00,2,202,30.93,70.65,0.469,4.79,0.0,0.0
2024-07-20 03:00:00,3,202,29.41,83.37,0.848,5.42,20.62,0.0
2024-07-20 04:00:00,4,202,30.39,54.29,0.427,3.52,0.0,0.0
2024-07-20 05:00:00,5,202,29.98,70.34,0.419,3.32,0.0,0.0
2024-07-20 06:00:00,6,202,29.8,73.71,0.607,4.82,0.69,0.0
2024-07-20 07:00:00,7,202,31.65,72.99,0.607,6.47,43.72,19.039
2024-07-20 08:00:00,8,202,29.66,49.97,0.426,4.93,197.95,88.678
2024-07-20 09:00:00,9,202,31.94,61.91,1.0,5.45,136.68,59.599
2024-07-20 10:00:00,10,202,36.96,46.32,0.54,6.35,470.27,204.093
2024-07-20 11:00:00,11,202,36.76,42.94,0.624,6.55,476.05,207.796
2024-07-20 12:00:00,12,202,35.86,56.98,0.51,4.29,612.23,264.647
2024-07-20 13:00:00,13,202,38.4,46.29,0.696,4.39,458.56,198.079
2024-07-20 14:00:00,14,202,35.58,58.95,0.87,4.76,333.06,144.006
2024-07-20 15:00:00,15,202,34.89,62.99,0.965,6.18,186.33,79.067
2024-07-20 16:00:00,16,202,33.47,46.2,0.431,4.02,358.77,157.591
2024-07-20 17:00:00,17,202,36.15,64.63,0.841,6.44,101.01,43.693
2024-07-20 18:00:00,18,202,32.13,71.43,0.72,4.86,46.47,21.424
2024-07-20 19:00:00,19,202,31.29,78.24,0.813,5.86,8.35,0.0
2024-07-20 20:00:00,20,202,31.69,73.22,0.579,4.19,19.38,0.0
2024-07-20 21:00:00,21,202,28.22,79.92,0.558,4.84,7.69,0.0
2024-07-20 22:00:00,22,202,30.1,80.64,0.805,5.99,0.0,0.0
2024-07-20 23:00:00,23,202,31.68,79.46,0.809,6.99,15.23,0.0
2024-07-21 00:00:00,0,203,30.98,83.69,0.942,5.27,0.0,0.0
2024-07-21 01:00:00,1,203,34.3,79.59,0.641,5.87,0.0,0.0
2024-07-21 02:00:00,2,203,30.19,68.37,0.574,5.25,0.0,0.0
2024-07-21 03:00:00,3,203,32.4,53.23,0.057,4.41,27.4,0.0
2024-07-21 04:00:00,4,203,32.2,61.83,0.243,4.45,4.0,0.0
2024-07-21 05:00:00,5,203,31.2,63.35,0.511,3.6,7.33,0.0
2024-07-21 06:00:00,6,203,31.47,62.19,0.355,3.6,0.0,0.0
2024-07-21 07:00:00,7,203,31.34,72.77,0.777,6.08,33.47,15.103
2024-07-21 08:00:00,8,203,30.32,53.86,0.31,5.0,202.16,89.154
2024-07-21 09:00:00,9,203,35.16,57.77,0.487,5.11,321.04,138.222
2024-07-21 10:00:00,10,203,36.39,51.61,0.496,3.83,421.72,179.187
2024-07-21 11:00:00,11,203,37.41,55.98,0.863,4.48,279.24,119.66
2024-07-21 12:00:00,12,203,37.03,38.17,0.464,5.37,602.92,257.524
2024-07-21 13:00:00,13,203,38.39,44.77,0.697,5.66,442.72,189.749
2024-07-21 14:00:00,14,203,35.23,40.17,0.641,5.28,472.98,207.34
2024-07-21 15:00:00,15,203,37.95,58.94,0.796,4.05,325.79,139.494
2024-07-21 16:00:00,16,203,33.16,70.09,0.785,5.82,225.6,97.827
2024-07-21 17:00:00,17,203,33.12,63.13,0.59,5.81,106.68,46.185
2024-07-21 18:00:00,18,203,32.79,62.57,0.225,3.95,83.52,35.578
2024-07-21 19:00:00,19,203,30.22,68.28,0.547,3.52,0.0,0.0
2024-07-21 20:00:00,20,203,32.11,70.78,0.593,4.35,0.0,0.0
2024-07-21 21:00:00,21,203,30.47,79.59,0.661,4.17,28.66,0.0
2024-07-21 22:00:00,22,203,31.17,69.16,0.435,4.94,0.0,0.0
2024-07-21 23:00:00,23,203,30.72,80.17,0.849,4.49,0.0,0.0
2024-07-22 00:00:00,0,204,30.11,78.49,0.599,3.62,0.0,0.0
2024-07-22 01:00:00,1,204,34.36,73.38,0.394,5.44,0.0,0.0
2024-07-22 02:00:00,2,204,29.72,70.07,0.496,6.0,9.22,0.0
2024-07-22 03:00:00,3,204,27.55,80.53,1.0,7.03,3.21,0.0
2024-07-22 04:00:00,4,204,29.77,72.92,0.743,5.61,0.0,0.0
2024-07-22 05:00:00,5,204,31.18,79.04,0.827,5.14,0.0,0.0
2024-07-22 06:00:00,6,204,30.41,65.28,0.367,3.16,0.0,0.0
2024-07-22 07:00:00,7,204,33.29,67.38,0.445,4.28,49.25,22.587
2024-07-22 08:00:00,8,204,34.75,64.55,0.447,3.67,172.84,74.351
2024-07-22 09:00:00,9,204,34.15,49.09,0.637,6.02,266.02,117.127
2024-07-22 10:00:00,10,204,33.22,42.04,0.558,5.9,414.52,182.941
2024-07-22 11:00:00,11,204,34.6,46.45,0.489,4.63,567.59,248.316
2024-07-22 12:00:00,12,204,36.88,48.88,0.516,4.21,587.85,251.836
2024-07-22 13:00:00,13,204,34.58,45.08,0.422,5.15,664.27,288.159
2024-07-22 14:00:00,14,204,35.97,41.99,0.557,5.27,502.67,217.716
2024-07-22 15:00:00,15,204,37.87,61.49,0.841,5.85,287.68,121.557
2024-07-22 16:00:00,16,204,35.15,59.59,0.264,5.44,398.53,171.945
2024-07-22 17:00:00,17,204,33.34,59.54,0.673,4.52,124.29,54.695
2024-07-22 18:00:00,18,204,30.2,71.11,0.9,5.24,42.3,16.257
2024-07-22 19:00:00,19,204,31.25,71.25,0.556,3.55,0.0,0.0
2024-07-22 20:00:00,20,204,30.59,68.97,0.48,3.86,0.0,0.0
2024-07-22 21:00:00,21,204,31.34,82.01,0.8,5.41,0.0,0.0
2024-07-22 22:00:00,22,204,32.07,69.02,0.38,5.41,0.0,0.0
2024-07-22 23:00:00,23,204,32.33,70.37,0.591,4.05,0.0,0.0
2024-07-23 00:00:00,0,205,31.16,64.37,0.366,4.48,6.25,0.0
2024-07-23 01:00:00,1,205,31.73,56.03,0.183,3.39,11.59,0.0
2024-07-23 02:00:00,2,205,30.2,78.08,0.561,5.76,0.46,0.0
2024-07-23 03:00:00,3,205,32.67,69.48,0.317,4.71,14.24,0.0
2024-07-23 04:00:00,4,205,29.64,71.39,0.592,3.65,12.25,0.0
2024-07-23 05:00:00,5,205,30.66,77.35,0.84,4.59,0.0,0.0
2024-07-23 06:00:00,6,205,32.82,79.46,1.0,6.79,0.0,0.0
2024-07-23 07:00:00,7,205,31.03,60.22,0.615,5.57,29.99,12.961
2024-07-23 08:00:00,8,205,31.25,59.71,0.819,4.4,74.09,32.187
2024-07-23 09:00:00,9,205,34.0,57.41,0.683,4.61,247.18,108.033
2024-07-23 10:00:00,10,205,37.81,49.27,0.511,4.09,435.43,184.298
2024-07-23 11:00:00,11,205,33.1,40.27,0.171,3.84,779.83,339.429
2024-07-23 12:00:00,12,205,37.07,62.75,0.953,4.46,287.76,125.866
2024-07-23 13:00:00,13,205,35.96,41.06,0.364,4.5,686.21,294.564
2024-07-23 14:00:00,14,205,36.26,51.07,0.899,4.75,297.01,129.369
2024-07-23 15:00:00,15,205,35.2,54.69,0.713,5.99,328.45,140.004
2024-07-23 16:00:00,16,205,36.06,45.4,0.38,4.59,367.37,156.859
2024-07-23 17:00:00,17,205,33.34,64.48,0.663,6.02,109.52,47.051
2024-07-23 18:00:00,18,205,33.27,73.11,1.0,6.39,8.67,4.284
2024-07-23 19:00:00,19,205,32.89,79.78,0.933,7.06,2.5,0.0
2024-07-23 20:00:00,20,205,31.01,68.74,0.482,6.07,0.0,0.0
2024-07-23 21:00:00,21,205,30.43,68.06,0.438,4.96,19.44,0.0
2024-07-23 22:00:00,22,205,31.53,75.47,0.617,5.42,5.41,0.0
2024-07-23 23:00:00,23,205,31.82,74.84,0.558,4.46,9.22,0.0
2024-07-24 00:00:00,0,206,29.22,87.3,0.857,6.94,3.26,0.0
2024-07-24 01:00:00,1,206,31.31,78.58,0.756,6.33,0.3,0.0
2024-07-24 02:00:00,2,206,30.57,63.19,0.221,3.3,13.85,0.0
2024-07-24 03:00:00,3,206,30.32,70.71,0.694,4.53,26.83,0.0
2024-07-24 04:00:00,4,206,29.92,72.81,0.554,5.61,0.0,0.0
2024-07-24 05:00:00,5,206,30.01,79.33,0.601,4.56,0.0,0.0
2024-07-24 06:00:00,6,206,32.84,77.24,0.648,6.09,0.9,0.0
2024-07-24 07:00:00,7,206,31.19,70.31,0.857,6.89,44.51,19.809
2024-07-24 08:00:00,8,206,34.96,68.86,0.808,4.37,120.14,51.444
2024-07-24 09:00:00,9,206,34.8,54.45,0.428,4.63,329.13,144.26
2024-07-24 10:00:00,10,206,34.01,57.01,0.58,6.11,394.9,172.391
2024-07-24 11:00:00,11,206,36.78,48.3,0.494,4.89,555.43,239.34
2024-07-24 12:00:00,12,206,35.12,40.99,0.223,2.99,780.31,338.299
2024-07-24 13:00:00,13,206,37.81,40.69,0.569,5.8,547.64,233.981
2024-07-24 14:00:00,14,206,36.18,60.84,0.999,5.11,206.75,87.75
2024-07-24 15:00:00,15,206,36.99,37.54,0.216,4.03,601.6,257.556
2024-07-24 16:00:00,16,206,36.75,56.98,0.588,6.37,290.7,125.401
2024-07-24 17:00:00,17,206,30.65,59.29,0.581,6.12,114.85,52.162
2024-07-24 18:00:00,18,206,31.04,66.81,0.656,5.47,61.47,26.365
2024-07-24 19:00:00,19,206,29.14,70.54,0.381,3.42,28.61,0.0
2024-07-24 20:00:00,20,206,34.19,65.57,0.279,3.86,0.0,0.0
2024-07-24 21:00:00,21,206,30.29,53.83,0.29,3.44,0.0,0.0
2024-07-24 22:00:00,22,206,28.98,76.73,0.886,6.24,0.0,0.0
2024-07-24 23:00:00,23,206,34.31,65.59,0.377,5.23,0.0,0.0
2024-07-25 00:00:00,0,207,29.85,75.9,0.481,5.07,12.16,0.0
2024-07-25 01:00:00,1,207,28.5,73.79,1.0,6.32,27.18,0.0
2024-07-25 02:00:00,2,207,29.2,78.17,0.429,4.01,0.0,0.0
2024-07-25 03:00:00,3,207,31.15,77.61,0.666,5.02,23.43,0.0
2024-07-25 04:00:00,4,207,31.0,75.11,0.825,7.01,0.0,0.0
2024-07-25 05:00:00,5,207,29.68,74.19,0.814,6.76,0.0,0.0
2024-07-25 06:00:00,6,207,30.21,62.76,0.298,4.88,0.0,0.0
2024-07-25 07:00:00,7,207,31.8,67.01,0.434,5.69,33.95,17.583
2024-07-25 08:00:00,8,207,35.22,59.64,0.657,5.77,145.49,65.487
2024-07-25 09:00:00,9,207,35.09,64.19,1.0,6.42,141.67,63.001
2024-07-25 10:00:00,10,207,34.85,43.2,0.423,5.33,465.64,201.397
2024-07-25 11:00:00,11,207,36.14,50.11,0.482,3.95,530.27,229.143
2024-07-25 12:00:00,12,207,38.04,49.72,0.683,6.6,474.24,203.699
2024-07-25 13:00:00,13,207,39.4,47.42,0.727,5.12,424.59,181.017
2024-07-25 14:00:00,14,207,34.82,50.5,0.74,3.98,395.22,173.628
2024-07-25 15:00:00,15,207,37.37,44.79,0.405,3.57,480.52,207.778
2024-07-25 16:00:00,16,207,34.12,55.82,0.474,5.17,313.43,137.778
2024-07-25 17:00:00,17,207,30.79,56.92,0.638,5.59,158.36,73.25
2024-07-25 18:00:00,18,207,28.98,78.62,0.868,5.8,35.94,17.027
2024-07-25 19:00:00,19,207,32.94,71.63,0.538,4.85,20.88,0.0
2024-07-25 20:00:00,20,207,33.11,69.47,0.586,5.37,0.0,0.0
2024-07-25 21:00:00,21,207,30.08,70.24,0.365,5.08,19.42,0.0
2024-07-25 22:00:00,22,207,30.62,81.94,1.0,5.11,6.68,0.0
2024-07-25 23:00:00,23,207,28.26,67.27,0.625,4.18,6.08,0.0
2024-07-26 00:00:00,0,208,32.06,83.05,0.825,4.17,0.0,0.0
2024-07-26 01:00:00,1,208,30.87,59.41,0.595,5.3,9.91,0.0
2024-07-26 02:00:00,2,208,28.59,77.59,0.607,4.64,0.0,0.0
2024-07-26 03:00:00,3,208,31.22,64.35,0.258,5.46,27.91,0.0
2024-07-26 04:00:00,4,208,28.83,67.26,0.115,3.29,0.0,0.0
2024-07-26 05:00:00,5,208,31.75,84.48,0.864,5.85,0.0,0.0
2024-07-26 06:00:00,6,208,29.29,69.97,0.605,4.55,19.17,0.0
2024-07-26 07:00:00,7,208,32.2,67.51,0.634,4.65,36.71,15.602
2024-07-26 08:00:00,8,208,32.23,58.28,0.314,3.87,196.44,86.221
2024-07-26 09:00:00,9,208,31.02,46.91,0.39,4.8,331.03,146.199
2024-07-26 10:00:00,10,208,37.17,54.95,0.822,5.15,257.22,111.247
2024-07-26 11:00:00,11,208,38.03,54.24,0.971,4.87,206.29,87.367
2024-07-26 12:00:00,12,208,36.08,38.32,0.452,3.62,622.13,267.134
2024-07-26 13:00:00,13,208,37.28,47.59,0.736,5.42,435.3,186.501
